,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
19957,True,0.11316037178039551,56,2,2,2,2,1,0.391304347826087
19958,True,0.09073495864868164,32,0,0,0,0,0,0.0
19959,True,0.16907382011413574,60,2,2,1,1,1,0.58
19960,True,0.4334678649902344,122,11,3,3,1,6,1.1964285714285714
19961,True,0.06781840324401855,33,0,0,0,0,0,0.0
19962,True,0.6775801181793213,135,22,3,5,2,9,1.376
19963,True,0.12229466438293457,36,1,1,1,1,1,0.5
19964,True,0.09386229515075684,37,2,2,2,1,2,1.1481481481481481
19965,True,0.2191624641418457,65,8,2,3,1,5,0.9272727272727272
19966,True,0.05867481231689453,24,0,0,0,0,0,0.0
19967,True,0.06120586395263672,25,0,0,0,0,0,0.0
19968,True,0.23516607284545898,67,8,3,5,2,4,0.8596491228070176
19969,True,0.1462850570678711,54,4,3,2,1,3,0.6818181818181818
19970,True,0.0656743049621582,31,0,0,0,0,0,0.0
19971,True,0.1616225242614746,64,5,2,3,1,3,0.9444444444444444
19972,True,0.1327824592590332,40,0,0,0,0,0,0.0
19973,True,0.34206438064575195,95,10,3,4,2,7,0.8117647058823529
19974,True,0.06093287467956543,28,0,0,0,0,0,0.0
19975,True,0.11598539352416992,43,1,1,1,1,1,0.24242424242424243
19976,True,0.31057119369506836,79,10,2,3,1,4,1.6231884057971016
19977,True,0.06828022003173828,30,0,0,0,0,0,0.0
19978,True,0.18179821968078613,73,7,3,3,1,4,1.2063492063492063
19979,True,0.1050405502319336,36,0,0,0,0,0,0.0
19980,True,0.13243508338928223,46,3,2,2,1,3,0.9722222222222222
19981,True,0.08756685256958008,39,1,1,1,1,1,0.6206896551724138
19982,True,0.23997855186462402,75,5,2,4,2,4,0.49230769230769234
19983,True,0.19027423858642578,61,3,1,3,1,3,0.27450980392156865
19984,True,0.7508189678192139,317,33,5,6,3,7,1.205211726384365
19985,True,0.11427927017211914,32,0,0,0,0,0,0.0
19986,True,0.19536876678466797,86,7,3,3,1,4,0.868421052631579
19987,True,0.05864429473876953,25,0,0,0,0,0,0.0
19988,True,2.553837537765503,657,73,5,6,3,8,1.0479134466769706
19989,True,0.06129908561706543,30,0,0,0,0,0,0.0
19990,True,0.11675620079040527,43,1,1,1,1,1,0.15151515151515152
19991,True,0.11798906326293945,46,1,1,1,1,1,0.5833333333333334
19992,True,0.14554905891418457,42,0,0,0,0,0,0.0
19993,True,1.1775538921356201,416,42,3,8,3,7,1.2660098522167487
